"observation_id","occurrence_id","name_submitted","family","genus","latitude","longitude","decimalLatitude","decimalLongitude","country","country_code","state_province","county_parish","municipality","country_raw","state_province_raw","county_raw","municipality_raw","political_units_raw","locality","verbatim_locality","locality_notes","island","island_group","water_body","date_collected","event_year","event_month","event_day","collector","catalog_number","record_number","basis_of_record","occurrence_status","establishment_means","verbatim_elevation","elevation_m","elevation_min_m","elevation_max_m","coordinate_uncertainty_m","geodetic_datum","georeference_remarks","habitat","occurrence_remarks","source_citation","source_url","source_file","source_sheet","original_row_number","taxon_scrub_status","tnrs_matched_name","gnrs_status","gvs_status","nsr_native_status"
"dayneko_2023_3078","Anc.sett.plant.3078","Tragopogon major Jacq.","Asteraceae","Tragopogon",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3078,"UNRESOLVED",,,,
"dayneko_2023_3079","Anc.sett.plant.3079","Capsella bursa-pastoris L.","Brassicaceae","Capsella",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3079,"UNRESOLVED",,,,
"dayneko_2023_3080","Anc.sett.plant.3080","Galium humifusum M.Bieb.","Rubiaceae","Galium",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3080,"UNRESOLVED",,,,
"dayneko_2023_3081","Anc.sett.plant.3081","Stellaria media (L.) Vill.","Caryophyllaceae","Stellaria",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3081,"UNRESOLVED",,,,
"dayneko_2023_3082","Anc.sett.plant.3082","Medicago lupulina L.","Fabaceae","Medicago",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3082,"UNRESOLVED",,,,
"dayneko_2023_3083","Anc.sett.plant.3083","Securigera varia (L.) Lassen","Fabaceae","Securigera",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3083,"UNRESOLVED",,,,
"dayneko_2023_3084","Anc.sett.plant.3084","Amorpha fruticosa L.","Fabaceae","Amorpha",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3084,"UNRESOLVED",,,,
"dayneko_2023_3085","Anc.sett.plant.3085","Arenaria serpyllifolia L.","Caryophyllaceae","Arenaria",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3085,"UNRESOLVED",,,,
"dayneko_2023_3086","Anc.sett.plant.3086","Myosotis micrantha Pall. ex Lehm.","Boraginaceae","Myosotis",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3086,"UNRESOLVED",,,,
"dayneko_2023_3087","Anc.sett.plant.3087","Veronica steppacea Kotov","Plantaginaceae","Veronica",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3087,"UNRESOLVED",,,,
"dayneko_2023_3088","Anc.sett.plant.3088","Taraxacum serotinum (Waldst. & Kit.) Poir.","Asteraceae","Taraxacum",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3088,"UNRESOLVED",,,,
"dayneko_2023_3089","Anc.sett.plant.3089","Juglans regia L.","Juglandaceae","Juglans",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3089,"UNRESOLVED",,,,
"dayneko_2023_3090","Anc.sett.plant.3090","Asperugo procumbens L.","Boraginaceae","Asperugo",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3090,"UNRESOLVED",,,,
"dayneko_2023_3091","Anc.sett.plant.3091","Asperula montana Waldst. & Kit. ex Willd.","Rubiaceae","Asperula",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3091,"UNRESOLVED",,,,
"dayneko_2023_3092","Anc.sett.plant.3092","Veronica arvensis L.","Plantaginaceae","Veronica",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3092,"UNRESOLVED",,,,
"dayneko_2023_3093","Anc.sett.plant.3093","Hordeum murinum L.","Poaceae","Hordeum",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3093,"UNRESOLVED",,,,
"dayneko_2023_3094","Anc.sett.plant.3094","Potentilla argentea L.","Rosaceae","Potentilla",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3094,"UNRESOLVED",,,,
"dayneko_2023_3095","Anc.sett.plant.3095","Trifolium arvense L.","Fabaceae","Trifolium",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3095,"UNRESOLVED",,,,
"dayneko_2023_3096","Anc.sett.plant.3096","Otites densiflorus (d'Urv.) Grossh.","Caryophyllaceae","Otites",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3096,"UNRESOLVED",,,,
"dayneko_2023_3097","Anc.sett.plant.3097","Verbascum phoeniceum L.","Scrophulariaceae","Verbascum",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3097,"UNRESOLVED",,,,
"dayneko_2023_3098","Anc.sett.plant.3098","Prunus stepposa Kotov","Rosaceae","Prunus",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3098,"UNRESOLVED",,,,
"dayneko_2023_3099","Anc.sett.plant.3099","Medicago falcata L.","Fabaceae","Medicago",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3099,"UNRESOLVED",,,,
"dayneko_2023_3100","Anc.sett.plant.3100","Falcaria vulgaris Bernh.","Apiaceae","Falcaria",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3100,"UNRESOLVED",,,,
"dayneko_2023_3101","Anc.sett.plant.3101","Anthriscus cerefolium (L.) Hoffm.","Apiaceae","Anthriscus",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3101,"UNRESOLVED",,,,
