freq	dB(S(2,1))
6.46509999999999962E9	-1.37279988186422375E2
6.46514999999999951E9	-1.37274587106393731E2
6.46520000000000028E9	-1.37269137318704737E2
6.46525000000000016E9	-1.37263638795508358E2
6.46529999999999916E9	-1.37258091507962843E2
6.46535000000000082E9	-1.37252495426222620E2
6.46539999999999981E9	-1.37246850519430552E2
6.46544999999999970E9	-1.37241156755709848E2
6.46550000000000047E9	-1.37235414102154563E2
6.46555000000000035E9	-1.37229622524823647E2
6.46560000000000024E9	-1.37223781988728133E2
6.46564999999999923E9	-1.37217892457826141E2
6.46570000000000000E9	-1.37211953895011507E2
6.46574999999999989E9	-1.37205966262105417E2
6.46579999999999977E9	-1.37199929519846697E2
6.46585000000000054E9	-1.37193843627883072E2
6.46589999999999954E9	-1.37187708544760367E2
6.46595000000000120E9	-1.37181524227913521E2
6.46599999999999930E9	-1.37175290633656788E2
6.46605000000000008E9	-1.37169007717172264E2
6.46609999999999996E9	-1.37162675432501180E2
6.46615000000000073E9	-1.37156293732532042E2
6.46620000000000061E9	-1.37149862568991177E2
6.46624999999999961E9	-1.37143381892430005E2
6.46629999999999949E9	-1.37136851652217051E2
6.46635000000000026E9	-1.37130271796522729E2
6.46640000000000015E9	-1.37123642272311730E2
6.46645000000000003E9	-1.37116963025328631E2
6.46649999999999903E9	-1.37110234000087128E2
6.46654999999999980E9	-1.37103455139858754E2
6.46660000000000146E9	-1.37096626386659226E2
6.46664999999999957E9	-1.37089747681236473E2
6.46670000000000034E9	-1.37082818963058961E2
6.46674999999999933E9	-1.37075840170301477E2
6.46680000000000099E9	-1.37068811239832611E2
6.46685000000000088E9	-1.37061732107201917E2
6.46689999999999987E9	-1.37054602706625017E2
6.46694999999999975E9	-1.37047422970971744E2
6.46700000000000053E9	-1.37040192831750396E2
6.46705000000000041E9	-1.37032912219094727E2
6.46710000000000029E9	-1.37025581061749335E2
6.46714999999999929E9	-1.37018199287053166E2
6.46720000000000006E9	-1.37010766820927654E2
6.46724999999999994E9	-1.37003283587858737E2
6.46729999999999983E9	-1.36995749510883114E2
6.46735000000000060E9	-1.36988164511571187E2
6.46740000000000048E9	-1.36980528510012256E2
6.46744999999999948E9	-1.36972841424797709E2
6.46749999999999936E9	-1.36965103173003366E2
6.46755000000000013E9	-1.36957313670175296E2
6.46760000000000002E9	-1.36949472830309271E2
6.46765000000000079E9	-1.36941580565836207E2
6.46769999999999889E9	-1.36933636787602686E2
6.46774999999999967E9	-1.36925641404853904E2
6.46779999999999955E9	-1.36917594325214087E2
6.46785000000000121E9	-1.36909495454669949E2
6.46790000000000020E9	-1.36901344697548621E2
6.46794999999999920E9	-1.36893141956501307E2
6.46799999999999908E9	-1.36884887132481814E2
6.46805000000000074E9	-1.36876580124726499E2
6.46810000000000151E9	-1.36868220830735310E2
6.46814999999999962E9	-1.36859809146249201E2
6.46819999999999862E9	-1.36851344965231569E2
6.46825000000000028E9	-1.36842828179843101E2
6.46830000000000105E9	-1.36834258680423604E2
6.46835000000000093E9	-1.36825636355467650E2
6.46839999999999993E9	-1.36816961091602662E2
6.46844999999999981E9	-1.36808232773565841E2
6.46850000000000058E9	-1.36799451284180007E2
6.46855000000000047E9	-1.36790616504330953E2
6.46860000000000035E9	-1.36781728312943285E2
6.46864999999999934E9	-1.36772786586954309E2
6.46870000000000012E9	-1.36763791201289564E2
6.46875000000000000E9	-1.36754742028838150E2
6.46879999999999988E9	-1.36745638940424818E2
6.46885000000000066E9	-1.36736481804785659E2
6.46889999999999965E9	-1.36727270488538322E2
6.46894999999999953E9	-1.36718004856159281E2
6.46899999999999942E9	-1.36708684769949818E2
6.46905000000000019E9	-1.36699310090011150E2
6.46910000000000007E9	-1.36689880674216258E2
6.46914999999999907E9	-1.36680396378177416E2
6.46919999999999895E9	-1.36670857055218509E2
6.46924999999999972E9	-1.36661262556343055E2
6.46930000000000138E9	-1.36651612730203564E2
6.46935000000000038E9	-1.36641907423070785E2
6.46939999999999849E9	-1.36632146478799288E2
6.46944999999999926E9	-1.36622329738795645E2
6.46950000000000092E9	-1.36612457041986102E2
6.46955000000000080E9	-1.36602528224779896E2
6.46959999999999980E9	-1.36592543121036458E2
6.46964999999999879E9	-1.36582501562029313E2
6.46970000000000045E9	-1.36572403376410056E2
6.46975000000000033E9	-1.36562248390172236E2
6.46980000000000111E9	-1.36552036426611600E2
6.46984999999999921E9	-1.36541767306291262E2
6.46989999999999998E9	-1.36531440847000396E2
6.46994999999999987E9	-1.36521056863715362E2
6.47000000000000064E9	-1.36510615168560046E2
6.47005000000000052E9	-1.36500115570762448E2
6.47009999999999952E9	-1.36489557876616852E2
6.47014999999999940E9	-1.36478941889436634E2
6.47020000000000017E9	-1.36468267409513855E2
6.47025000000000006E9	-1.36457534234072964E2
6.47029999999999994E9	-1.36446742157227563E2
6.47035000000000071E9	-1.36435890969932361E2
6.47039999999999971E9	-1.36424980459937162E2
6.47044999999999959E9	-1.36414010411738618E2
6.47049999999999947E9	-1.36402980606533131E2
6.47055000000000025E9	-1.36391890822163764E2
6.47060000000000013E9	-1.36380740833071545E2
6.47064999999999912E9	-1.36369530410244866E2
6.47069999999999901E9	-1.36358259321164033E2
6.47075000000000067E9	-1.36346927329749490E2
6.47079999999999966E9	-1.36335534196305419E2
6.47085000000000043E9	-1.36324079677465959E2
6.47089999999999854E9	-1.36312563526135699E2
6.47095000000000020E9	-1.36300985491432836E2
6.47100000000000097E9	-1.36289345318629573E2
6.47104999999999997E9	-1.36277642749091621E2
6.47109999999999985E9	-1.36265877520215883E2
6.47114999999999974E9	-1.36254049365367957E2
6.47120000000000051E9	-1.36242158013817916E2
6.47125000000000039E9	-1.36230203190674271E2
6.47129999999999939E9	-1.36218184616817517E2
6.47134999999999927E9	-1.36206102008830277E2
6.47140000000000004E9	-1.36193955078930129E2
6.47144999999999992E9	-1.36181743534895872E2
6.47150000000000070E9	-1.36169467079997020E2
6.47154999999999880E9	-1.36157125412917379E2
6.47160000000000046E9	-1.36144718227682460E2
6.47164999999999946E9	-1.36132245213578540E2
6.47170000000000023E9	-1.36119706055076417E2
6.47175000000000011E9	-1.36107100431750272E2
6.47180000000000000E9	-1.36094428018194447E2
6.47185000000000077E9	-1.36081688483940755E2
6.47189999999999976E9	-1.36068881493371974E2
6.47194999999999965E9	-1.36056006705633825E2
6.47199999999999953E9	-1.36043063774547646E2
6.47205000000000030E9	-1.36030052348516195E2
6.47210000000000019E9	-1.36016972070432107E2
6.47214999999999918E9	-1.36003822577581168E2
6.47220000000000084E9	-1.35990603501546925E2
6.47224999999999984E9	-1.35977314468109145E2
6.47229999999999972E9	-1.35963955097143097E2
6.47235000000000049E9	-1.35950525002515876E2
6.47240000000000038E9	-1.35937023791980094E2
6.47245000000000026E9	-1.35923451067063050E2
6.47249999999999925E9	-1.35909806422959667E2
6.47255000000000003E9	-1.35896089448416491E2
6.47259999999999991E9	-1.35882299725616695E2
6.47264999999999979E9	-1.35868436830060713E2
6.47270000000000056E9	-1.35854500330445616E2
6.47274999999999956E9	-1.35840489788542462E2
6.47279999999999944E9	-1.35826404759066621E2
6.47285000000000110E9	-1.35812244789551251E2
6.47290000000000010E9	-1.35798009420212540E2
6.47294999999999998E9	-1.35783698183815660E2
6.47299999999999898E9	-1.35769310605535165E2
6.47305000000000064E9	-1.35754846202813484E2
6.47310000000000052E9	-1.35740304485216079E2
6.47314999999999952E9	-1.35725684954283365E2
6.47320000000000029E9	-1.35710987103376324E2
6.47325000000000017E9	-1.35696210417523755E2
6.47330000000000005E9	-1.35681354373263274E2
6.47335000000000083E9	-1.35666418438475400E2
6.47339999999999982E9	-1.35651402072220151E2
6.47344999999999970E9	-1.35636304724564427E2
6.47349999999999959E9	-1.35621125836408929E2
6.47355000000000036E9	-1.35605864839306589E2
6.47360000000000024E9	-1.35590521155282495E2
6.47365000000000101E9	-1.35575094196643819E2
6.47369999999999912E9	-1.35559583365788794E2
6.47374999999999989E9	-1.35543988055010178E2
6.47379999999999978E9	-1.35528307646292823E2
6.47385000000000055E9	-1.35512541511107587E2
6.47390000000000043E9	-1.35496689010199889E2
6.47394999999999943E9	-1.35480749493373165E2
6.47399999999999931E9	-1.35464722299264118E2
6.47405000000000008E9	-1.35448606755119738E2
6.47410000000000174E9	-1.35432402176559030E2
6.47414999999999985E9	-1.35416107867337043E2
6.47419999999999884E9	-1.35399723119097692E2
6.47424999999999962E9	-1.35383247211123980E2
6.47430000000000128E9	-1.35366679410078405E2
6.47435000000000116E9	-1.35350018969739150E2
6.47440000000000015E9	-1.35333265130729163E2
6.47444999999999915E9	-1.35316417120237742E2
6.47450000000000081E9	-1.35299474151735133E2
6.47455000000000069E9	-1.35282435424679703E2
6.47460000000000058E9	-1.35265300124217336E2
6.47464999999999957E9	-1.35248067420873719E2
6.47470000000000034E9	-1.35230736470238400E2
6.47475000000000023E9	-1.35213306412637202E2
6.47480000000000011E9	-1.35195776372803023E2
6.47485000000000088E9	-1.35178145459530841E2
6.47489999999999988E9	-1.35160412765326798E2
6.47494999999999976E9	-1.35142577366048378E2
6.47499999999999964E9	-1.35124638320533319E2
6.47505000000000042E9	-1.35106594670218749E2
6.47510000000000030E9	-1.35088445438750315E2
6.47514999999999930E9	-1.35070189631581128E2
6.47519999999999918E9	-1.35051826235559003E2
6.47524999999999995E9	-1.35033354218501778E2
6.47529999999999983E9	-1.35014772528761617E2
6.47535000000000061E9	-1.34996080094777682E2
6.47539999999999871E9	-1.34977275824617027E2
6.47544999999999948E9	-1.34958358605497564E2
6.47549999999999937E9	-1.34939327303304313E2
6.47555000000000103E9	-1.34920180762086273E2
6.47560000000000002E9	-1.34900917803545850E2
6.47564999999999902E9	-1.34881537226504067E2
6.47569999999999890E9	-1.34862037806358925E2
6.47575000000000056E9	-1.34842418294525102E2
6.47580000000000133E9	-1.34822677417853987E2
6.47584999999999944E9	-1.34802813878043426E2
6.47589999999999844E9	-1.34782826351023077E2
6.47595000000000010E9	-1.34762713486329577E2
6.47600000000000087E9	-1.34742473906453553E2
6.47605000000000075E9	-1.34722106206176706E2
6.47609999999999975E9	-1.34701608951881679E2
6.47614999999999963E9	-1.34680980680846818E2
6.47620000000000040E9	-1.34660219900514688E2
6.47625000000000028E9	-1.34639325087741790E2
6.47630000000000017E9	-1.34618294688023066E2
6.47634999999999916E9	-1.34597127114695581E2
6.47639999999999993E9	-1.34575820748114650E2
6.47644999999999982E9	-1.34554373934804850E2
6.47649999999999970E9	-1.34532784986586629E2
6.47655000000000047E9	-1.34511052179673274E2
6.47660000000000036E9	-1.34489173753741054E2
6.47664999999999935E9	-1.34467147910966900E2
6.47669999999999924E9	-1.34444972815039798E2
6.47675000000000001E9	-1.34422646590138339E2
6.47679999999999989E9	-1.34400167319874297E2
6.47685000000000066E9	-1.34377533046202613E2
6.47689999999999877E9	-1.34354741768298913E2
6.47694999999999954E9	-1.34331791441394399E2
6.47700000000000120E9	-1.34308679975577872E2
6.47705000000000020E9	-1.34285405234555522E2
6.47710000000000008E9	-1.34261965034368758E2
6.47714999999999907E9	-1.34238357142072573E2
6.47720000000000073E9	-1.34214579274363688E2
6.47725000000000062E9	-1.34190629096168879E2
6.47729999999999961E9	-1.34166504219180927E2
6.47734999999999950E9	-1.34142202200344696E2
6.47740000000000027E9	-1.34117720540292273E2
6.47745000000000015E9	-1.34093056681723755E2
6.47750000000000092E9	-1.34068208007733114E2
6.47754999999999903E9	-1.34043171840069109E2
6.47759999999999980E9	-1.34017945437344954E2
6.47764999999999969E9	-1.33992525993175438E2
6.47770000000000046E9	-1.33966910634252612E2
6.47775000000000034E9	-1.33941096418349548E2
6.47779999999999934E9	-1.33915080332255387E2
6.47785000000000100E9	-1.33888859289632389E2
6.47789999999999999E9	-1.33862430128795040E2
6.47794999999999987E9	-1.33835789610409583E2
6.47799999999999976E9	-1.33808934415105396E2
6.47805000000000053E9	-1.33781861141001501E2
6.47810000000000041E9	-1.33754566301133471E2
6.47814999999999941E9	-1.33727046320793130E2
6.47819999999999929E9	-1.33699297534755912E2
6.47825000000000006E9	-1.33671316184413969E2
6.47829999999999995E9	-1.33643098414789052E2
6.47835000000000072E9	-1.33614640271435370E2
6.47839999999999883E9	-1.33585937697222512E2
6.47845000000000049E9	-1.33556986528985777E2
6.47849999999999948E9	-1.33527782494054237E2
6.47855000000000025E9	-1.33498321206629500E2
6.47860000000000014E9	-1.33468598164030139E2
6.47865000000000002E9	-1.33438608742777265E2
6.47870000000000079E9	-1.33408348194526338E2
6.47874999999999979E9	-1.33377811641827537E2
6.47879999999999967E9	-1.33346994073722014E2
6.47884999999999955E9	-1.33315890341138621E2
6.47890000000000033E9	-1.33284495152117954E2
6.47895000000000021E9	-1.33252803066821790E2
6.47899999999999920E9	-1.33220808492338660E2
6.47904999999999909E9	-1.33188505677266567E2
6.47910000000000075E9	-1.33155888706059500E2
6.47914999999999974E9	-1.33122951493137043E2
6.47920000000000051E9	-1.33089687776733223E2
6.47924999999999862E9	-1.33056091112470454E2
6.47930000000000028E9	-1.33022154866661246E2
6.47935000000000105E9	-1.32987872209301417E2
6.47940000000000005E9	-1.32953236106756156E2
6.47944999999999993E9	-1.32918239314108000E2
6.47949999999999982E9	-1.32882874367164061E2
6.47955000000000059E9	-1.32847133574093812E2
6.47960000000000047E9	-1.32811009006673975E2
6.47964999999999947E9	-1.32774492491135110E2
6.47969999999999935E9	-1.32737575598571778E2
6.47975000000000012E9	-1.32700249634897416E2
6.47980000000000000E9	-1.32662505630327088E2
6.47985000000000078E9	-1.32624334328342575E2
6.47990000000000066E9	-1.32585726174130758E2
6.47994999999999965E9	-1.32546671302455144E2
6.47999999999999954E9	-1.32507159524921003E2
6.48005000000000031E9	-1.32467180316617861E2
6.48010000000000019E9	-1.32426722802079921E2
6.48015000000000008E9	-1.32385775740548839E2
6.48019999999999907E9	-1.32344327510468007E2
6.48024999999999984E9	-1.32302366093191437E2
6.48029999999999973E9	-1.32259879055841578E2
6.48035000000000139E9	-1.32216853533262979E2
6.48040000000000038E9	-1.32173276209029100E2
6.48044999999999938E9	-1.32129133295426238E2
6.48049999999999926E9	-1.32084410512372186E2
6.48055000000000092E9	-1.32039093065171853E2
6.48060000000000080E9	-1.31993165621064557E2
6.48064999999999980E9	-1.31946612284463671E2
6.48069999999999879E9	-1.31899416570822692E2
6.48075000000000045E9	-1.31851561379005067E2
6.48080000000000034E9	-1.31803028962102031E2
6.48085000000000111E9	-1.31753800896548268E2
6.48090000000000011E9	-1.31703858049459965E2
6.48094999999999999E9	-1.31653180544040227E2
6.48099999999999987E9	-1.31601747722935269E2
6.48105000000000064E9	-1.31549538109402375E2
6.48110000000000053E9	-1.31496529366110648E2
6.48114999999999952E9	-1.31442698251427603E2
6.48119999999999941E9	-1.31388020573009467E2
6.48125000000000018E9	-1.31332471138474949E2
6.48130000000000006E9	-1.31276023702970379E2
6.48135000000000083E9	-1.31218650913386381E2
6.48139999999999894E9	-1.31160324248961713E2
6.48144999999999971E9	-1.31101013958024781E2
6.48149999999999959E9	-1.31040688990529164E2
6.48155000000000037E9	-1.30979316926108535E2
6.48160000000000025E9	-1.30916863897248215E2
6.48164999999999925E9	-1.30853294507210949E2
6.48169999999999913E9	-1.30788571742284421E2
6.48174999999999990E9	-1.30722656877866772E2
6.48180000000000156E9	-1.30655509377912638E2
6.48184999999999967E9	-1.30587086787152584E2
6.48189999999999866E9	-1.30517344615465625E2
6.48194999999999943E9	-1.30446236213763256E2
6.48200000000000109E9	-1.30373712640603356E2
6.48205000000000098E9	-1.30299722518731076E2
6.48209999999999997E9	-1.30224211880645191E2
6.48214999999999897E9	-1.30147124002176073E2
6.48220000000000063E9	-1.30068399222997244E2
6.48225000000000051E9	-1.29987974752796487E2
6.48230000000000040E9	-1.29905784461811002E2
6.48234999999999939E9	-1.29821758654174091E2
6.48240000000000016E9	-1.29735823822407315E2
6.48245000000000005E9	-1.29647902381206759E2
6.48249999999999993E9	-1.29557912378400997E2
6.48255000000000070E9	-1.29465767180792901E2
6.48259999999999970E9	-1.29371375132264999E2
6.48264999999999958E9	-1.29274639181189421E2
6.48269999999999946E9	-1.29175456473916284E2
6.48275000000000023E9	-1.29073717910606511E2
6.48280000000000012E9	-1.28969307659249877E2
6.48285000000000089E9	-1.28862102623170127E2
6.48289999999999900E9	-1.28751971856677772E2
6.48294999999999977E9	-1.28638775922861948E2
6.48299999999999965E9	-1.28522366186582282E2
6.48305000000000042E9	-1.28402584034932898E2
6.48310000000000031E9	-1.28279260016181640E2
6.48314999999999930E9	-1.28152212886970984E2
6.48319999999999919E9	-1.28021248556081524E2
6.48325000000000085E9	-1.27886158911220593E2
6.48329999999999984E9	-1.27746720513313039E2
6.48334999999999972E9	-1.27602693140286805E2
6.48339999999999872E9	-1.27453818159419585E2
6.48345000000000038E9	-1.27299816704031543E2
6.48350000000000115E9	-1.27140387626089457E2
6.48354999999999926E9	-1.26975205191535645E2
6.48360000000000003E9	-1.26803916479315637E2
6.48364999999999991E9	-1.26626138438006808E2
6.48370000000000068E9	-1.26441454545612197E2
6.48375000000000057E9	-1.26249411007639578E2
6.48379999999999956E9	-1.26049512416165310E2
6.48384999999999945E9	-1.25841216777133491E2
6.48390000000000022E9	-1.25623929794179690E2
6.48395000000000010E9	-1.25396998273792337E2
6.48399999999999999E9	-1.25159702487296043E2
6.48404999999999898E9	-1.24911247288440097E2
6.48410000000000064E9	-1.24650751739056354E2
6.48414999999999964E9	-1.24377236936153013E2
6.48419999999999952E9	-1.24089611658641674E2
6.48425000000000029E9	-1.23786655354435782E2
6.48430000000000017E9	-1.23466997862037520E2
6.48435000000000095E9	-1.23129095094819219E2
6.48439999999999905E9	-1.22771199695896338E2
6.48444999999999983E9	-1.22391325377115212E2
6.48449999999999971E9	-1.21987203257071330E2
6.48455000000000048E9	-1.21556227967013641E2
6.48460000000000036E9	-1.21095390536957082E2
6.48464999999999936E9	-1.20601194008841572E2
6.48470000000000102E9	-1.20069546203342181E2
6.48475000000000001E9	-1.19495621857898793E2
6.48479999999999990E9	-1.18873683086421145E2
6.48484999999999978E9	-1.18196842178907313E2
6.48490000000000055E9	-1.17456743140745146E2
6.48495000000000044E9	-1.16643126305187494E2
6.48499999999999943E9	-1.15743220680413117E2
6.48504999999999932E9	-1.14740875563681111E2
6.48510000000000009E9	-1.13615285033962943E2
6.48514999999999997E9	-1.12339053175360748E2
6.48520000000000074E9	-1.10875144654876401E2
6.48524999999999885E9	-1.09171850170038431E2
6.48529999999999962E9	-1.07153982844076179E2
6.48535000000000128E9	-1.04706315397622940E2
6.48540000000000028E9	-1.01639255321363042E2
6.48545000000000016E9	-9.76074402717900291E1
6.48549999999999915E9	-9.18728404924440234E1
6.48555000000000081E9	-8.23114493496174582E1
6.48560000000000070E9	-5.10094504206799115E1
6.48564999999999969E9	-7.38991764743278612E1
6.48569999999999958E9	-9.00330729863665091E1
6.48575000000000035E9	-9.87959362614869185E1
6.48580000000000023E9	-1.05065182423735459E2
6.48585000000000100E9	-1.10075692609338072E2
6.48589999999999911E9	-1.14338374780008611E2
6.48594999999999988E9	-1.18117267372459422E2
6.48599999999999977E9	-1.21569014297318967E2
6.48605000000000054E9	-1.24796441101830924E2
6.48610000000000042E9	-1.27873011622530530E2
6.48615000000000030E9	-1.30855539728127424E2
6.48619999999999930E9	-1.33791627264296009E2
6.48625000000000007E9	-1.36724641121628165E2
6.48629999999999995E9	-1.39697672737992429E2
6.48634999999999984E9	-1.42757432827781883E2
6.48640000000000061E9	-1.45959004047221241E2
6.48644999999999960E9	-1.49372780363200119E2
6.48649999999999949E9	-1.53096102330795358E2
6.48654999999999937E9	-1.57275219320575088E2
6.48660000000000103E9	-1.62152276229120251E2
6.48665000000000003E9	-1.68183430127351308E2
6.48669999999999902E9	-1.76418272493914285E2
6.48674999999999891E9	-1.90448597260407415E2
6.48680000000000057E9	-2.24598012449931117E2
6.48685000000000134E9	-1.87427416051588192E2
6.48690000000000033E9	-1.77068505274192090E2
6.48694999999999844E9	-1.71020563906381184E2
6.48700000000000010E9	-1.66821851855238745E2
6.48705000000000087E9	-1.63651381643449412E2
6.48710000000000075E9	-1.61133477083720811E2
6.48714999999999975E9	-1.59064837979393126E2
6.48719999999999963E9	-1.57323137179519756E2
6.48725000000000041E9	-1.55829144613821624E2
6.48730000000000029E9	-1.54528680913606165E2
6.48735000000000106E9	-1.53383117641265665E2
6.48739999999999917E9	-1.52363986055981226E2
6.48744999999999994E9	-1.51449731893267714E2
6.48749999999999982E9	-1.50623666946885870E2
6.48755000000000059E9	-1.49872624498748230E2
6.48760000000000048E9	-1.49186047307773184E2
6.48764999999999947E9	-1.48555351476706266E2
6.48769999999999936E9	-1.47973471934837275E2
6.48775000000000013E9	-1.47434530805969599E2
6.48780000000000001E9	-1.46933590938815017E2
6.48784999999999989E9	-1.46466469716244263E2
6.48789999999999889E9	-1.46029596338729317E2
6.48794999999999966E9	-1.45619900991757589E2
6.48799999999999955E9	-1.45234727752985582E2
6.48805000000000121E9	-1.44871765417544140E2
6.48810000000000020E9	-1.44528992016477220E2
6.48814999999999920E9	-1.44204629918607630E2
6.48819999999999908E9	-1.43897109197696915E2
6.48825000000000074E9	-1.43605037516264789E2
6.48830000000000062E9	-1.43327175192996314E2
6.48834999999999962E9	-1.43062414427011264E2
6.48839999999999861E9	-1.42809761881148689E2
6.48845000000000027E9	-1.42568323998507140E2
6.48850000000000016E9	-1.42337294557987137E2
6.48855000000000093E9	-1.42115944075156131E2
6.48859999999999992E9	-1.41903610732846586E2
6.48864999999999981E9	-1.41699692586720261E2
6.48869999999999969E9	-1.41503640838922196E2
6.48875000000000046E9	-1.41314954010888316E2
6.48880000000000035E9	-1.41133172876480062E2
6.48884999999999934E9	-1.40957876040833296E2
6.48889999999999922E9	-1.40788676069878127E2
6.48895000000000000E9	-1.40625216091263638E2
6.48899999999999988E9	-1.40467166800319410E2
6.48905000000000065E9	-1.40314223815252315E2
6.48910000000000053E9	-1.40166105334496160E2
6.48914999999999953E9	-1.40022550056295181E2
6.48919999999999941E9	-1.39883315326576452E2
6.48925000000000018E9	-1.39748175486098924E2
6.48930000000000007E9	-1.39616920392128385E2
6.48934999999999995E9	-1.39489354093282381E2
6.48939999999999895E9	-1.39365293639200760E2
6.48944999999999972E9	-1.39244568009144176E2
6.48950000000000138E9	-1.39127017145796117E2
6.48954999999999949E9	-1.39012491082291989E2
6.48960000000000026E9	-1.38900849152082673E2
6.48964999999999925E9	-1.38791959272504473E2
6.48970000000000091E9	-1.38685697294125143E2
6.48975000000000080E9	-1.38581946408860213E2
6.48979999999999979E9	-1.38480596610698314E2
6.48984999999999967E9	-1.38381544203665530E2
6.48990000000000045E9	-1.38284691352176559E2
6.48995000000000033E9	-1.38189945669599057E2
6.49000000000000021E9	-1.38097219841229646E2
6.49004999999999921E9	-1.38006431278373576E2
6.49009999999999998E9	-1.37917501800539921E2
6.49014999999999986E9	-1.37830357343119836E2
6.49019999999999975E9	-1.37744927688160002E2
6.49025000000000052E9	-1.37661146216137853E2
6.49029999999999951E9	-1.37578949676833306E2
6.49035000000000117E9	-1.37498277977588601E2
6.49039999999999928E9	-1.37419073987435292E2
6.49045000000000005E9	-1.37341283355709431E2
6.49049999999999994E9	-1.37264854343903520E2
6.49055000000000071E9	-1.37189737669654699E2
6.49060000000000059E9	-1.37115886361836248E2
6.49064999999999959E9	-1.37043255625839278E2
6.49069999999999947E9	-1.36971802718231750E2
6.49075000000000024E9	-1.36901486830007046E2
6.49080000000000013E9	-1.36832268977771920E2
6.49085000000000001E9	-1.36764111902226548E2
6.49089999999999900E9	-1.36696979973377530E2
6.49095000000000066E9	-1.36630839101964585E2
6.49099999999999966E9	-1.36565656656635737E2
6.49104999999999954E9	-1.36501401386420973E2
6.49110000000000031E9	-1.36438043348141158E2
6.49115000000000020E9	-1.36375553838346719E2
6.49120000000000097E9	-1.36313905329503005E2
6.49124999999999908E9	-1.36253071410077609E2
6.49129999999999985E9	-1.36193026728282307E2
6.49134999999999973E9	-1.36133746939183342E2
6.49140000000000050E9	-1.36075208654971536E2
6.49145000000000039E9	-1.36017389398157373E2
6.49149999999999938E9	-1.35960267557501280E2
6.49154999999999927E9	-1.35903822346479375E2
6.49160000000000093E9	-1.35848033764136145E2
6.49164999999999992E9	-1.35792882558148342E2
6.49169999999999980E9	-1.35738350189958057E2
6.49174999999999880E9	-1.35684418801848805E2
6.49180000000000046E9	-1.35631071185830909E2
6.49185000000000123E9	-1.35578290754223585E2
6.49189999999999934E9	-1.35526061511825624E2
6.49195000000000011E9	-1.35474368029574732E2
6.49199999999999999E9	-1.35423195419608988E2
6.49205000000000076E9	-1.35372529311635459E2
6.49210000000000065E9	-1.35322355830527918E2
6.49214999999999964E9	-1.35272661575083752E2
6.49219999999999953E9	-1.35223433597870013E2
6.49225000000000030E9	-1.35174659386092122E2
6.49230000000000018E9	-1.35126326843419919E2
6.49235000000000007E9	-1.35078424272724695E2
6.49240000000000084E9	-1.35030940359676643E2
6.49244999999999983E9	-1.34983864157129951E2
6.49249999999999972E9	-1.34937185070279897E2
6.49254999999999960E9	-1.34890892842538479E2
6.49260000000000037E9	-1.34844977542075473E2
6.49265000000000025E9	-1.34799429549008254E2
6.49269999999999925E9	-1.34754239543186349E2
6.49274999999999913E9	-1.34709398492553700E2
6.49279999999999990E9	-1.34664897642047721E2
6.49285000000000156E9	-1.34620728503006992E2
6.49290000000000056E9	-1.34576882843063528E2
6.49294999999999867E9	-1.34533352676494444E2
6.49299999999999944E9	-1.34490130255006424E2
6.49305000000000110E9	-1.34447208058928314E2
6.49310000000000098E9	-1.34404578788797013E2
6.49314999999999998E9	-1.34362235357310356E2
6.49319999999999897E9	-1.34320170881637702E2
6.49325000000000063E9	-1.34278378676049526E2
6.49330000000000052E9	-1.34236852244878402E2
6.49335000000000129E9	-1.34195585275770468E2
6.49339999999999939E9	-1.34154571633230013E2
6.49345000000000017E9	-1.34113805352427273E2
6.49350000000000005E9	-1.34073280633272107E2
6.49355000000000082E9	-1.34032991834733117E2
6.49360000000000070E9	-1.33992933469379638E2
6.49364999999999970E9	-1.33953100198166331E2
6.49369999999999958E9	-1.33913486825409556E2
6.49375000000000036E9	-1.33874088293980087E2
6.49380000000000024E9	-1.33834899680683272E2
6.49385000000000012E9	-1.33795916191822917E2
6.49389999999999912E9	-1.33757133158940311E2
6.49394999999999989E9	-1.33718546034723618E2
6.49399999999999977E9	-1.33680150389072128E2
6.49404999999999966E9	-1.33641941905316175E2
6.49410000000000043E9	-1.33603916376581600E2
6.49414999999999942E9	-1.33566069702294965E2
6.49419999999999931E9	-1.33528397884818473E2
6.49424999999999919E9	-1.33490897026210886E2
6.49430000000000085E9	-1.33453563325121438E2
6.49434999999999985E9	-1.33416393073779593E2
6.49439999999999884E9	-1.33379382655115708E2
6.49444999999999872E9	-1.33342528539974237E2
6.49450000000000038E9	-1.33305827284437406E2
6.49455000000000116E9	-1.33269275527242459E2
6.49460000000000015E9	-1.33232869987290647E2
6.49464999999999826E9	-1.33196607461250549E2
6.49469999999999992E9	-1.33160484821242564E2
6.49475000000000069E9	-1.33124499012608100E2
6.49480000000000057E9	-1.33088647051756115E2
6.49484999999999957E9	-1.33052926024084606E2
6.49489999999999945E9	-1.33017333081978562E2
6.49495000000000022E9	-1.32981865442872804E2
6.49500000000000011E9	-1.32946520387380840E2
6.49505000000000088E9	-1.32911295257497053E2
6.49509999999999899E9	-1.32876187454845263E2
6.49514999999999976E9	-1.32841194438999621E2
6.49519999999999964E9	-1.32806313725856961E2
6.49525000000000041E9	-1.32771542886059879E2
6.49530000000000030E9	-1.32736879543483366E2
6.49535000000000018E9	-1.32702321373755971E2
6.49539999999999917E9	-1.32667866102844023E2
6.49544999999999995E9	-1.32633511505677260E2
