freq	dB(S(3,1))
6.23930000000000096E9	-2.97742904900570604E2
6.23934999999999995E9	-2.97738358470657483E2
6.23939999999999895E9	-2.97733803032050171E2
6.23944999999999972E9	-2.97729238589816347E2
6.23950000000000049E9	-2.97724665149012413E2
6.23955000000000037E9	-2.97720082714684064E2
6.23960000000000026E9	-2.97715491291865719E2
6.23964999999999925E9	-2.97710890885581492E2
6.23970000000000091E9	-2.97706281500843994E2
6.23974999999999991E9	-2.97701663142655537E2
6.23980000000000068E9	-2.97697035816007194E2
6.23984999999999967E9	-2.97692399525879425E2
6.23990000000000045E9	-2.97687754277242034E2
6.23995000000000033E9	-2.97683100075053808E2
6.24000000000000021E9	-2.97678436924262924E2
6.24005000000000010E9	-2.97673764829806853E2
6.24009999999999998E9	-2.97669083796612544E2
6.24014999999999986E9	-2.97664393829595886E2
6.24019999999999975E9	-2.97659694933662511E2
6.24024999999999963E9	-2.97654987113707037E2
6.24029999999999951E9	-2.97650270374613868E2
6.24035000000000117E9	-2.97645544721256483E2
6.24039999999999928E9	-2.97640810158498059E2
6.24045000000000005E9	-2.97636066691191070E2
6.24049999999999905E9	-2.97631314324177554E2
6.24055000000000071E9	-2.97626553062288846E2
6.24060000000000059E9	-2.97621782910346067E2
6.24064999999999959E9	-2.97617003873159636E2
6.24069999999999947E9	-2.97612215955529757E2
6.24075000000000024E9	-2.97607419162245979E2
6.24080000000000013E9	-2.97602613498087631E2
6.24085000000000001E9	-2.97597798967823701E2
6.24089999999999900E9	-2.97592975576212559E2
6.24094999999999978E9	-2.97588143328002364E2
6.24100000000000055E9	-2.97583302227930968E2
6.24104999999999954E9	-2.97578452280725880E2
6.24110000000000031E9	-2.97573593491104305E2
6.24115000000000020E9	-2.97568725863773587E2
6.24120000000000008E9	-2.97563849403430059E2
6.24124999999999996E9	-2.97558964114760371E2
6.24129999999999985E9	-2.97554070002440962E2
6.24134999999999973E9	-2.97549167071137699E2
6.24140000000000050E9	-2.97544255325506857E2
6.24144999999999950E9	-2.97539334770194142E2
6.24150000000000027E9	-2.97534405409834957E2
6.24154999999999927E9	-2.97529467249055291E2
6.24160000000000093E9	-2.97524520292470473E2
6.24164999999999992E9	-2.97519564544686066E2
6.24169999999999980E9	-2.97514600010297148E2
6.24174999999999969E9	-2.97509626693889206E2
6.24180000000000046E9	-2.97504644600037693E2
6.24185000000000123E9	-2.97499653733307712E2
6.24189999999999934E9	-2.97494654098254907E2
6.24194999999999922E9	-2.97489645699424621E2
6.24199999999999999E9	-2.97484628541351981E2
6.24205000000000076E9	-2.97479602628563100E2
6.24210000000000065E9	-2.97474567965573211E2
6.24214999999999964E9	-2.97469524556888221E2
6.24220000000000041E9	-2.97464472407004221E2
6.24225000000000030E9	-2.97459411520406913E2
6.24230000000000018E9	-2.97454341901572894E2
6.24235000000000007E9	-2.97449263554968413E2
6.24239999999999995E9	-2.97444176485050393E2
6.24244999999999983E9	-2.97439080696265545E2
6.24249999999999972E9	-2.97433976193050942E2
6.24254999999999960E9	-2.97428862979834108E2
6.24260000000000037E9	-2.97423741061032576E2
6.24264999999999937E9	-2.97418610441054243E2
6.24270000000000014E9	-2.97413471124297990E2
6.24274999999999913E9	-2.97408323115152040E2
6.24279999999999990E9	-2.97403166417995646E2
6.24285000000000068E9	-2.97398001037197934E2
6.24289999999999967E9	-2.97392826977118840E2
6.24294999999999956E9	-2.97387644242108617E2
6.24299999999999944E9	-2.97382452836507882E2
6.24305000000000110E9	-2.97377252764647615E2
6.24310000000000009E9	-2.97372044030849558E2
6.24314999999999909E9	-2.97366826639425508E2
6.24319999999999986E9	-2.97361600594678288E2
6.24325000000000063E9	-2.97356365900900643E2
6.24330000000000052E9	-2.97351122562376347E2
6.24335000000000040E9	-2.97345870583379579E2
6.24339999999999939E9	-2.97340609968174840E2
6.24345000000000017E9	-2.97335340721017571E2
6.24350000000000005E9	-2.97330062846153842E2
6.24355000000000082E9	-2.97324776347819952E2
6.24359999999999982E9	-2.97319481230243188E2
6.24365000000000059E9	-2.97314177497641285E2
6.24369999999999958E9	-2.97308865154222790E2
6.24375000000000036E9	-2.97303544204186831E2
6.24380000000000024E9	-2.97298214651723525E2
6.24385000000000012E9	-2.97292876501013392E2
6.24390000000000001E9	-2.97287529756227498E2
6.24394999999999989E9	-2.97282174421528600E2
6.24399999999999977E9	-2.97276810501069111E2
6.24404999999999966E9	-2.97271437998992871E2
6.24410000000000132E9	-2.97266056919434529E2
6.24414999999999942E9	-2.97260667266518963E2
6.24419999999999931E9	-2.97255269044363013E2
6.24424999999999919E9	-2.97249862257073216E2
6.24430000000000085E9	-2.97244446908747584E2
6.24435000000000073E9	-2.97239023003475200E2
6.24439999999999973E9	-2.97233590545335380E2
6.24444999999999872E9	-2.97228149538399178E2
6.24450000000000038E9	-2.97222699986727701E2
6.24455000000000027E9	-2.97217241894373885E2
6.24460000000000015E9	-2.97211775265381206E2
6.24464999999999915E9	-2.97206300103784082E2
6.24469999999999992E9	-2.97200816413608004E2
6.24475000000000069E9	-2.97195324198869537E2
6.24479999999999968E9	-2.97189823463576097E2
6.24485000000000046E9	-2.97184314211726752E2
6.24489999999999945E9	-2.97178796447310667E2
6.24495000000000022E9	-2.97173270174309057E2
6.24500000000000011E9	-2.97167735396693677E2
6.24504999999999999E9	-2.97162192118427404E2
6.24509999999999987E9	-2.97156640343464673E2
6.24514999999999976E9	-2.97151080075750418E2
6.24519999999999964E9	-2.97145511319221445E2
6.24525000000000041E9	-2.97139934077805279E2
6.24529999999999941E9	-2.97134348355420519E2
6.24535000000000018E9	-2.97128754155977592E2
6.24539999999999917E9	-2.97123151483377601E2
6.24544999999999995E9	-2.97117540341513120E2
6.24549999999999983E9	-2.97111920734267976E2
6.24555000000000060E9	-2.97106292665517113E2
6.24560000000000048E9	-2.97100656139127084E2
6.24564999999999948E9	-2.97095011158955247E2
6.24569999999999936E9	-2.97089357728850789E2
6.24575000000000014E9	-2.97083695852654062E2
6.24580000000000091E9	-2.97078025534196621E2
6.24584999999999990E9	-2.97072346777301766E2
6.24589999999999890E9	-2.97066659585783555E2
6.24595000000000056E9	-2.97060963963447833E2
6.24600000000000044E9	-2.97055259914092096E2
6.24605000000000032E9	-2.97049547441504647E2
6.24610000000000021E9	-2.97043826549465972E2
6.24615000000000009E9	-2.97038097241747412E2
6.24619999999999997E9	-2.97032359522111999E2
6.24624999999999986E9	-2.97026613394314332E2
6.24629999999999974E9	-2.97020858862100212E2
6.24634999999999962E9	-2.97015095929207407E2
6.24639999999999951E9	-2.97009324599364755E2
6.24645000000000028E9	-2.97003544876293013E2
6.24649999999999928E9	-2.96997756763704412E2
6.24655000000000005E9	-2.96991960265302390E2
6.24660000000000082E9	-2.96986155384782702E2
6.24664999999999981E9	-2.96980342125831953E2
6.24669999999999970E9	-2.96974520492128802E2
6.24674999999999958E9	-2.96968690487343379E2
6.24680000000000035E9	-2.96962852115137377E2
6.24685000000000024E9	-2.96957005379164718E2
6.24689999999999923E9	-2.96951150283070220E2
6.24695000000000000E9	-2.96945286830490796E2
6.24700000000000077E9	-2.96939415025055009E2
6.24704999999999977E9	-2.96933534870383253E2
6.24710000000000054E9	-2.96927646370087306E2
6.24714999999999954E9	-2.96921749527771173E2
6.24720000000000031E9	-2.96915844347030200E2
6.24725000000000019E9	-2.96909930831451652E2
6.24730000000000008E9	-2.96904008984614842E2
6.24734999999999996E9	-2.96898078810090338E2
6.24740000000000073E9	-2.96892140311441111E2
6.24744999999999973E9	-2.96886193492221562E2
6.24750000000000050E9	-2.96880238355977966E2
6.24754999999999949E9	-2.96874274906248470E2
6.24760000000000026E9	-2.96868303146563539E2
6.24765000000000015E9	-2.96862323080444979E2
6.24770000000000003E9	-2.96856334711406644E2
6.24774999999999991E9	-2.96850338042954487E2
6.24779999999999980E9	-2.96844333078585976E2
6.24785000000000146E9	-2.96838319821790808E2
6.24789999999999957E9	-2.96832298276050688E2
6.24794999999999945E9	-2.96826268444838837E2
6.24799999999999933E9	-2.96820230331621637E2
6.24805000000000099E9	-2.96814183939856013E2
6.24810000000000088E9	-2.96808129272991605E2
6.24814999999999987E9	-2.96802066334470194E2
6.24819999999999887E9	-2.96795995127725032E2
6.24825000000000053E9	-2.96789915656182135E2
6.24830000000000041E9	-2.96783827923258992E2
6.24835000000000029E9	-2.96777731932365452E2
6.24839999999999929E9	-2.96771627686903505E2
6.24845000000000006E9	-2.96765515190267104E2
6.24849999999999994E9	-2.96759394445842117E2
6.24854999999999983E9	-2.96753265457007043E2
6.24860000000000060E9	-2.96747128227132073E2
6.24864999999999959E9	-2.96740982759579719E2
6.24870000000000037E9	-2.96734829057704586E2
6.24874999999999936E9	-2.96728667124853684E2
6.24880000000000013E9	-2.96722496964366167E2
6.24885000000000002E9	-2.96716318579572746E2
6.24889999999999990E9	-2.96710131973797386E2
6.24894999999999978E9	-2.96703937150355612E2
6.24899999999999967E9	-2.96697734112555178E2
6.24904999999999955E9	-2.96691522863696377E2
6.24910000000000032E9	-2.96685303407071865E2
6.24914999999999932E9	-2.96679075745966037E2
6.24920000000000009E9	-2.96672839883656136E2
6.24924999999999908E9	-2.96666595823411194E2
6.24930000000000074E9	-2.96660343568493179E2
6.24935000000000063E9	-2.96654083122155710E2
6.24939999999999962E9	-2.96647814487645523E2
6.24944999999999951E9	-2.96641537668200783E2
6.24950000000000028E9	-2.96635252667052729E2
6.24955000000000105E9	-2.96628959487424959E2
6.24960000000000004E9	-2.96622658132532901E2
6.24964999999999904E9	-2.96616348605585145E2
6.24969999999999981E9	-2.96610030909782063E2
6.24975000000000058E9	-2.96603705048316524E2
6.24980000000000047E9	-2.96597371024374246E2
6.24985000000000035E9	-2.96591028841133220E2
6.24990000000000023E9	-2.96584678501763488E2
6.24995000000000012E9	-2.96578320009428387E2
6.25000000000000000E9	-2.96571953367282859E2
6.25004999999999988E9	-2.96565578578474964E2
6.25009999999999977E9	-2.96559195646144991E2
6.25014999999999965E9	-2.96552804573425766E2
6.25019999999999953E9	-2.96546405363442833E2
6.25024999999999942E9	-2.96539998019314233E2
6.25030000000000019E9	-2.96533582544150320E2
6.25035000000000096E9	-2.96527158941054347E2
6.25039999999999996E9	-2.96520727213121749E2
6.25044999999999895E9	-2.96514287363441031E2
6.25049999999999972E9	-2.96507839395093020E2
6.25055000000000049E9	-2.96501383311151212E2
6.25060000000000038E9	-2.96494919114681688E2
6.25064999999999937E9	-2.96488446808743156E2
6.25069999999999926E9	-2.96481966396387353E2
6.25075000000000092E9	-2.96475477880658023E2
6.25079999999999991E9	-2.96468981264592113E2
6.25085000000000068E9	-2.96462476551219067E2
6.25089999999999968E9	-2.96455963743560824E2
6.25095000000000045E9	-2.96449442844632349E2
6.25100000000000033E9	-2.96442913857441281E2
6.25105000000000022E9	-2.96436376784988065E2
6.25110000000000010E9	-2.96429831630265639E2
6.25114999999999998E9	-2.96423278396259571E2
6.25119999999999987E9	-2.96416717085948767E2
6.25125000000000064E9	-2.96410147702304494E2
6.25129999999999963E9	-2.96403570248290693E2
6.25135000000000041E9	-2.96396984726864421E2
6.25139999999999940E9	-2.96390391140975629E2
6.25145000000000017E9	-2.96383789493566585E2
6.25150000000000006E9	-2.96377179787573031E2
6.25154999999999994E9	-2.96370562025922846E2
6.25160000000000071E9	-2.96363936211537382E2
6.25164999999999971E9	-2.96357302347330398E2
6.25169999999999959E9	-2.96350660436208901E2
6.25174999999999947E9	-2.96344010481072750E2
6.25180000000000113E9	-2.96337352484814209E2
6.25185000000000013E9	-2.96330686450319325E2
6.25189999999999912E9	-2.96324012380466106E2
6.25194999999999901E9	-2.96317330278126212E2
6.25200000000000067E9	-2.96310640146163840E2
6.25205000000000055E9	-2.96303941987436215E2
6.25210000000000043E9	-2.96297235804793591E2
6.25214999999999854E9	-2.96290521601079515E2
6.25220000000000020E9	-2.96283799379129897E2
6.25225000000000009E9	-2.96277069141774119E2
6.25229999999999997E9	-2.96270330891834188E2
6.25234999999999985E9	-2.96263584632125454E2
6.25239999999999974E9	-2.96256830365456159E2
6.25245000000000051E9	-2.96250068094627483E2
6.25249999999999950E9	-2.96243297822433993E2
6.25255000000000027E9	-2.96236519551662791E2
6.25259999999999927E9	-2.96229733285094676E2
6.25265000000000004E9	-2.96222939025502896E2
6.25269999999999992E9	-2.96216136775654215E2
6.25274999999999981E9	-2.96209326538308337E2
6.25279999999999969E9	-2.96202508316218127E2
6.25285000000000046E9	-2.96195682112129433E2
6.25289999999999946E9	-2.96188847928781573E2
6.25295000000000023E9	-2.96182005768906631E2
6.25299999999999923E9	-2.96175155635229892E2
6.25305000000000000E9	-2.96168297530470070E2
6.25310000000000077E9	-2.96161431457338731E2
6.25314999999999976E9	-2.96154557418540998E2
6.25319999999999965E9	-2.96147675416774581E2
6.25325000000000042E9	-2.96140785454731015E2
6.25330000000000030E9	-2.96133887535094864E2
6.25335000000000019E9	-2.96126981660543720E2
6.25339999999999918E9	-2.96120067833748601E2
6.25344999999999995E9	-2.96113146057373555E2
6.25350000000000072E9	-2.96106216334076100E2
6.25354999999999972E9	-2.96099278666506960E2
6.25360000000000049E9	-2.96092333057309931E2
6.25365000000000038E9	-2.96085379509122593E2
6.25370000000000026E9	-2.96078418024575196E2
6.25375000000000014E9	-2.96071448606291687E2
6.25380000000000003E9	-2.96064471256889217E2
6.25384999999999991E9	-2.96057485978978274E2
6.25389999999999979E9	-2.96050492775162510E2
6.25394999999999968E9	-2.96043491648039314E2
6.25399999999999956E9	-2.96036482600198747E2
6.25404999999999944E9	-2.96029465634224875E2
6.25410000000000110E9	-2.96022440752695193E2
6.25415000000000010E9	-2.96015407958179910E2
6.25419999999999909E9	-2.96008367253243021E2
6.25424999999999986E9	-2.96001318640442079E2
6.25430000000000064E9	-2.95994262122327623E2
6.25435000000000052E9	-2.95987197701443661E2
6.25439999999999952E9	-2.95980125380328385E2
6.25444999999999940E9	-2.95973045161512482E2
6.25450000000000017E9	-2.95965957047520556E2
6.25455000000000005E9	-2.95958861040870236E2
6.25460000000000083E9	-2.95951757144073246E2
6.25464999999999982E9	-2.95944645359634340E2
6.25470000000000059E9	-2.95937525690051650E2
6.25474999999999959E9	-2.95930398137817008E2
6.25480000000000036E9	-2.95923262705416334E2
6.25485000000000024E9	-2.95916119395327826E2
6.25490000000000013E9	-2.95908968210024170E2
6.25495000000000001E9	-2.95901809151970863E2
6.25499999999999989E9	-2.95894642223627846E2
6.25504999999999978E9	-2.95887467427447692E2
6.25510000000000055E9	-2.95880284765876800E2
6.25514999999999954E9	-2.95873094241355705E2
6.25520000000000032E9	-2.95865895856317618E2
6.25524999999999931E9	-2.95858689613190018E2
6.25530000000000008E9	-2.95851475514393503E2
6.25535000000000085E9	-2.95844253562342585E2
6.25539999999999985E9	-2.95837023759445295E2
6.25544999999999973E9	-2.95829786108103132E2
6.25549999999999962E9	-2.95822540610711382E2
6.25555000000000128E9	-2.95815287269659111E2
6.25560000000000027E9	-2.95808026087328413E2
6.25564999999999927E9	-2.95800757066096009E2
6.25569999999999915E9	-2.95793480208331427E2
6.25575000000000081E9	-2.95786195516397932E2
6.25580000000000069E9	-2.95778902992652970E2
6.25585000000000058E9	-2.95771602639447417E2
6.25589999999999868E9	-2.95764294459125754E2
6.25595000000000034E9	-2.95756978454026376E2
6.25600000000000023E9	-2.95749654626480885E2
6.25605000000000011E9	-2.95742322978815286E2
6.25609999999999999E9	-2.95734983513348837E2
6.25614999999999988E9	-2.95727636232394753E2
6.25619999999999976E9	-2.95720281138259855E2
6.25624999999999964E9	-2.95712918233244659E2
6.25630000000000042E9	-2.95705547519643908E2
6.25634999999999941E9	-2.95698168999745414E2
6.25640000000000018E9	-2.95690782675831532E2
6.25644999999999918E9	-2.95683388550177728E2
6.25649999999999995E9	-2.95675986625053389E2
6.25654999999999983E9	-2.95668576902722213E2
6.25660000000000061E9	-2.95661159385440930E2
6.25664999999999960E9	-2.95653734075460850E2
6.25669999999999948E9	-2.95646300975026755E2
6.25674999999999937E9	-2.95638860086377031E2
6.25680000000000014E9	-2.95631411411744427E2
6.25685000000000091E9	-2.95623954953355028E2
6.25689999999999991E9	-2.95616490713429192E2
6.25694999999999890E9	-2.95609018694180836E2
6.25700000000000056E9	-2.95601538897817795E2
6.25705000000000044E9	-2.95594051326542440E2
6.25710000000000033E9	-2.95586555982549948E2
6.25714999999999932E9	-2.95579052868029901E2
6.25720000000000010E9	-2.95571541985166375E2
6.25725000000000087E9	-2.95564023336136117E2
6.25729999999999986E9	-2.95556496923110990E2
6.25735000000000063E9	-2.95548962748256194E2
6.25739999999999963E9	-2.95541420813730493E2
6.25745000000000040E9	-2.95533871121687852E2
6.25750000000000028E9	-2.95526313674274954E2
6.25755000000000017E9	-2.95518748473633019E2
6.25760000000000005E9	-2.95511175521897185E2
6.25764999999999993E9	-2.95503594821196236E2
6.25769999999999982E9	-2.95496006373653586E2
6.25774999999999970E9	-2.95488410181385674E2
6.25779999999999959E9	-2.95480806246504457E2
6.25785000000000036E9	-2.95473194571114472E2
6.25789999999999935E9	-2.95465575157314841E2
6.25794999999999924E9	-2.95457948007198690E2
6.25800000000000001E9	-2.95450313122853014E2
6.25805000000000078E9	-2.95442670506359173E2
6.25810000000000066E9	-2.95435020159792527E2
6.25814999999999877E9	-2.95427362085221779E2
6.25819999999999954E9	-2.95419696284711275E2
6.25825000000000031E9	-2.95412022760317416E2
6.25830000000000020E9	-2.95404341514092383E2
6.25835000000000008E9	-2.95396652548081518E2
6.25839999999999907E9	-2.95388955864324476E2
6.25845000000000073E9	-2.95381251464855277E2
6.25849999999999973E9	-2.95373539351701364E2
6.25855000000000050E9	-2.95365819526885209E2
6.25859999999999950E9	-2.95358091992422844E2
6.25865000000000027E9	-2.95350356750324394E2
6.25870000000000015E9	-2.95342613802594434E2
6.25875000000000004E9	-2.95334863151231497E2
6.25879999999999992E9	-2.95327104798228035E2
6.25884999999999980E9	-2.95319338745571436E2
6.25889999999999969E9	-2.95311564995242071E2
6.25895000000000046E9	-2.95303783549215737E2
6.25899999999999945E9	-2.95295994409461660E2
6.25905000000000022E9	-2.95288197577943290E2
6.25910000000000100E9	-2.95280393056618662E2
6.25914999999999999E9	-2.95272580847439547E2
6.25919999999999987E9	-2.95264760952352301E2
6.25924999999999976E9	-2.95256933373297148E2
6.25930000000000053E9	-2.95249098112208719E2
6.25935000000000041E9	-2.95241255171016315E2
6.25939999999999941E9	-2.95233404551642575E2
6.25944999999999929E9	-2.95225546256005256E2
6.25950000000000095E9	-2.95217680286015760E2
6.25954999999999995E9	-2.95209806643579853E2
6.25960000000000072E9	-2.95201925330597970E2
6.25964999999999883E9	-2.95194036348964151E2
6.25970000000000049E9	-2.95186139700567640E2
6.25975000000000037E9	-2.95178235387291021E2
6.25980000000000025E9	-2.95170323411011637E2
6.25985000000000014E9	-2.95162403773601234E2
6.25990000000000002E9	-2.95154476476925609E2
6.25994999999999990E9	-2.95146541522844874E2
6.25999999999999979E9	-2.95138598913213679E2
6.26004999999999967E9	-2.95130648649880811E2
6.26009999999999955E9	-2.95122690734689730E2
6.26015000000000033E9	-2.95114725169477943E2
6.26019999999999932E9	-2.95106751956077051E2
6.26025000000000009E9	-2.95098771096313506E2
6.26029999999999909E9	-2.95090782592007939E2
6.26035000000000075E9	-2.95082786444975209E2
6.26039999999999974E9	-2.95074782657024803E2
6.26044999999999963E9	-2.95066771229960345E2
6.26049999999999951E9	-2.95058752165580263E2
6.26055000000000028E9	-2.95050725465676766E2
6.26060000000000105E9	-2.95042691132037005E2
6.26065000000000005E9	-2.95034649166442264E2
6.26069999999999904E9	-2.95026599570668280E2
6.26074999999999982E9	-2.95018542346485235E2
6.26080000000000059E9	-2.95010477495657408E2
6.26085000000000047E9	-2.95002405019944636E2
6.26089999999999947E9	-2.94994324921099826E2
6.26095000000000024E9	-2.94986237200871138E2
6.26100000000000012E9	-2.94978141861000953E2
6.26105000000000000E9	-2.94970038903225973E2
6.26110000000000078E9	-2.94961928329277523E2
6.26114999999999977E9	-2.94953810140881467E2
6.26120000000000054E9	-2.94945684339758207E2
6.26124999999999954E9	-2.94937550927622505E2
6.26130000000000031E9	-2.94929409906183526E2
6.26135000000000019E9	-2.94921261277145064E2
6.26140000000000008E9	-2.94913105042205270E2
6.26144999999999996E9	-2.94904941203056969E2
6.26149999999999984E9	-2.94896769761387478E2
6.26154999999999973E9	-2.94888590718878607E2
6.26160000000000050E9	-2.94880404077206837E2
6.26164999999999949E9	-2.94872209838042831E2
6.26169999999999938E9	-2.94864008003052147E2
6.26174999999999926E9	-2.94855798573895012E2
6.26180000000000092E9	-2.94847581552225435E2
6.26185000000000080E9	-2.94839356939692721E2
6.26189999999999891E9	-2.94831124737940620E2
6.26194999999999968E9	-2.94822884948607200E2
6.26200000000000045E9	-2.94814637573325511E2
6.26205000000000034E9	-2.94806382613722828E2
6.26210000000000022E9	-2.94798120071421099E2
6.26214999999999922E9	-2.94789849948036897E2
6.26219999999999999E9	-2.94781572245181467E2
6.26224999999999987E9	-2.94773286964460812E2
6.26230000000000064E9	-2.94764994107474854E2
6.26234999999999964E9	-2.94756693675819026E2
6.26240000000000041E9	-2.94748385671082858E2
6.26244999999999941E9	-2.94740070094850548E2
6.26250000000000018E9	-2.94731746948701367E2
6.26255000000000006E9	-2.94723416234208546E2
6.26259999999999994E9	-2.94715077952940430E2
6.26264999999999983E9	-2.94706732106459901E2
6.26269999999999971E9	-2.94698378696324204E2
6.26274999999999959E9	-2.94690017724086228E2
6.26280000000000037E9	-2.94681649191292561E2
6.26285000000000114E9	-2.94673273099484367E2
6.26290000000000013E9	-2.94664889450198553E2
6.26294999999999913E9	-2.94656498244965581E2
6.26299999999999990E9	-2.94648099485311166E2
6.26305000000000067E9	-2.94639693172755512E2
6.26310000000000056E9	-2.94631279308814165E2
6.26314999999999955E9	-2.94622857894996582E2
6.26319999999999943E9	-2.94614428932807249E2
6.26325000000000109E9	-2.94605992423745366E2
6.26330000000000009E9	-2.94597548369304896E2
6.26335000000000086E9	-2.94589096770974468E2
6.26339999999999897E9	-2.94580637630237518E2
6.26345000000000063E9	-2.94572170948571976E2
6.26350000000000051E9	-2.94563696727451063E2
6.26355000000000040E9	-2.94555214968342494E2
6.26360000000000028E9	-2.94546725672708565E2
6.26365000000000016E9	-2.94538228842006422E2
6.26370000000000005E9	-2.94529724477688060E2
6.26374999999999993E9	-2.94521212581200231E2
6.26379999999999981E9	-2.94512693153984539E2
6.26384999999999970E9	-2.94504166197477213E2
6.26389999999999958E9	-2.94495631713109685E2
6.26394999999999946E9	-2.94487089702307525E2
6.26400000000000023E9	-2.94478540166491332E2
6.26404999999999923E9	-2.94469983107077171E2
6.26410000000000089E9	-2.94461418525474983E2
6.26414999999999900E9	-2.94452846423090131E2
6.26419999999999977E9	-2.94444266801322296E2
6.26424999999999965E9	-2.94435679661566851E2
6.26430000000000042E9	-2.94427085005213263E2
6.26435000000000031E9	-2.94418482833645978E2
6.26439999999999930E9	-2.94409873148244472E2
6.26444999999999919E9	-2.94401255950382801E2
6.26449999999999996E9	-2.94392631241430047E2
6.26455000000000073E9	-2.94383999022750409E2
6.26459999999999972E9	-2.94375359295702221E2
6.26464999999999872E9	-2.94366712061639735E2
6.26470000000000038E9	-2.94358057321911604E2
6.26475000000000026E9	-2.94349395077860487E2
6.26480000000000015E9	-2.94340725330825537E2
6.26485000000000003E9	-2.94332048082139641E2
6.26489999999999991E9	-2.94323363333130761E2
6.26495000000000068E9	-2.94314671085122148E2
6.26499999999999968E9	-2.94305971339431860E2
6.26505000000000045E9	-2.94297264097372580E2
6.26509999999999945E9	-2.94288549360252194E2
6.26515000000000022E9	-2.94279827129373439E2
6.26520000000000010E9	-2.94271097406033855E2
6.26524999999999999E9	-2.94262360191526051E2
6.26529999999999987E9	-2.94253615487137576E2
6.26535000000000064E9	-2.94244863294150827E2
6.26539999999999964E9	-2.94236103613843225E2
6.26544999999999952E9	-2.94227336447487264E2
6.26549999999999940E9	-2.94218561796350198E2
6.26555000000000017E9	-2.94209779661694126E2
6.26560000000000095E9	-2.94200990044776711E2
6.26564999999999905E9	-2.94192192946849440E2
6.26569999999999983E9	-2.94183388369160159E2
6.26575000000000060E9	-2.94174576312951119E2
6.26580000000000048E9	-2.94165756779459064E2
6.26585000000000036E9	-2.94156929769916431E2
6.26589999999999936E9	-2.94148095285550237E2
6.26595000000000013E9	-2.94139253327582884E2
6.26600000000000001E9	-2.94130403897231307E2
6.26604999999999990E9	-2.94121546995707606E2
6.26609999999999978E9	-2.94112682624219213E2
6.26615000000000055E9	-2.94103810783968234E2
6.26619999999999955E9	-2.94094931476152066E2
6.26625000000000032E9	-2.94086044701963001E2
6.26629999999999932E9	-2.94077150462587911E2
6.26635000000000009E9	-2.94068248759209672E2
6.26639999999999997E9	-2.94059339593005342E2
6.26644999999999985E9	-2.94050422965147407E2
6.26649999999999974E9	-2.94041498876803553E2
6.26654999999999962E9	-2.94032567329136096E2
6.26660000000000128E9	-2.94023628323302821E2
6.26665000000000028E9	-2.94014681860456228E2
6.26669999999999927E9	-2.94005727941744244E2
6.26675000000000004E9	-2.93996766568309686E2
6.26680000000000081E9	-2.93987797741290136E2
6.26685000000000070E9	-2.93978821461818907E2
6.26689999999999969E9	-2.93969837731023986E2
6.26694999999999958E9	-2.93960846550028698E2
6.26700000000000035E9	-2.93951847919951037E2
6.26705000000000023E9	-2.93942841841904468E2
6.26710000000000100E9	-2.93933828316997392E2
6.26714999999999911E9	-2.93924807346333639E2
6.26720000000000077E9	-2.93915778931011484E2
6.26724999999999977E9	-2.93906743072125121E2
6.26730000000000054E9	-2.93897699770763188E2
6.26735000000000042E9	-2.93888649028010107E2
6.26740000000000030E9	-2.93879590844944882E2
6.26745000000000019E9	-2.93870525222641854E2
6.26750000000000007E9	-2.93861452162170567E2
6.26754999999999995E9	-2.93852371664595369E2
6.26759999999999984E9	-2.93843283730975946E2
6.26764999999999972E9	-2.93834188362367765E2
6.26769999999999960E9	-2.93825085559820653E2
6.26774999999999949E9	-2.93815975324379686E2
6.26779999999999937E9	-2.93806857657085541E2
6.26785000000000103E9	-2.93797732558973568E2
6.26789999999999914E9	-2.93788600031074632E2
6.26794999999999991E9	-2.93779460074414356E2
6.26799999999999891E9	-2.93770312690014013E2
6.26805000000000057E9	-2.93761157878890167E2
6.26810000000000045E9	-2.93751995642054187E2
6.26814999999999944E9	-2.93742825980512468E2
6.26819999999999933E9	-2.93733648895267141E2
6.26825000000000010E9	-2.93724464387315232E2
6.26830000000000087E9	-2.93715272457648746E2
6.26834999999999987E9	-2.93706073107255383E2
6.26839999999999886E9	-2.93696866337118090E2
6.26844999999999963E9	-2.93687652148214440E2
6.26850000000000041E9	-2.93678430541517743E2
6.26855000000000029E9	-2.93669201517996514E2
6.26860000000000017E9	-2.93659965078613894E2
6.26865000000000006E9	-2.93650721224328981E2
6.26869999999999994E9	-2.93641469956095857E2
6.26874999999999982E9	-2.93632211274863630E2
6.26880000000000059E9	-2.93622945181577322E2
6.26884999999999959E9	-2.93613671677176402E2
6.26890000000000036E9	-2.93604390762595902E2
6.26894999999999936E9	-2.93595102438766187E2
6.26900000000000013E9	-2.93585806706613051E2
6.26905000000000001E9	-2.93576503567057134E2
6.26910000000000078E9	-2.93567193021014061E2
6.26914999999999978E9	-2.93557875069396124E2
6.26919999999999966E9	-2.93548549713109441E2
6.26924999999999955E9	-2.93539216953056092E2
6.26930000000000032E9	-2.93529876790133182E2
6.26935000000000109E9	-2.93520529225233329E2
6.26939999999999920E9	-2.93511174259244401E2
6.26944999999999908E9	-2.93501811893049114E2
6.26950000000000074E9	-2.93492442127526143E2
6.26955000000000062E9	-2.93483064963549456E2
6.26960000000000051E9	-2.93473680401987469E2
6.26964999999999950E9	-2.93464288443704735E2
